7
X1: 0,6235482057525126 Y1: 0,8106995884773662 X2: 0,622954223994087 Y2: 0,8117283950617283 Colour: -16739073
X1: 0,622954223994087 Y1: 0,8117283950617283 X2: 0,624142187510938 Y2: 0,8117283950617283 Colour: -16739073
X1: 0,624142187510938 Y1: 0,8117283950617283 X2: 0,6247361692693636 Y2: 0,8127572016460904 Colour: -16739073
X1: 0,6247361692693636 Y1: 0,8127572016460904 X2: 0,6253301510277891 Y2: 0,8117283950617283 Colour: -16739073
X1: 0,6253301510277891 Y1: 0,8117283950617283 X2: 0,6265181145446401 Y2: 0,8117283950617283 Colour: -16739073
X1: 0,6265181145446401 Y1: 0,8117283950617283 X2: 0,6271120963030656 Y2: 0,8127572016460904 Colour: -16739073
X1: 0,6271120963030656 Y1: 0,8127572016460904 X2: 0,6265181145446401 Y2: 0,8137860082304527 Colour: -16739073
X1: 0,6265181145446401 Y1: 0,8137860082304527 X2: 0,6277060780614911 Y2: 0,8137860082304527 Colour: -16739073
X1: 0,6277060780614911 Y1: 0,8137860082304527 X2: 0,6283000598199168 Y2: 0,8148148148148148 Colour: -16739329
X1: 0,6283000598199168 Y1: 0,8148148148148148 X2: 0,6288940415783423 Y2: 0,8137860082304527 Colour: -16739329
X1: 0,6288940415783423 Y1: 0,8137860082304527 X2: 0,6300820050951934 Y2: 0,8137860082304527 Colour: -16739329
X1: 0,6300820050951934 Y1: 0,8137860082304527 X2: 0,6294880233367679 Y2: 0,8127572016460904 Colour: -16739329
X1: 0,6294880233367679 Y1: 0,8127572016460904 X2: 0,6300820050951934 Y2: 0,8117283950617283 Colour: -16739329
X1: 0,6300820050951934 Y1: 0,8117283950617283 X2: 0,6312699686120445 Y2: 0,8117283950617283 Colour: -16739329
X1: 0,6312699686120445 Y1: 0,8117283950617283 X2: 0,63186395037047 Y2: 0,8127572016460906 Colour: -16739329
X1: 0,63186395037047 Y1: 0,8127572016460906 X2: 0,6324579321288957 Y2: 0,8117283950617284 Colour: -16739329
X1: 0,6324579321288957 Y1: 0,8117283950617284 X2: 0,6336458956457467 Y2: 0,8117283950617284 Colour: -16739585
X1: 0,6336458956457467 Y1: 0,8117283950617284 X2: 0,6330519138873212 Y2: 0,8106995884773663 Colour: -16739585
X1: 0,6330519138873212 Y1: 0,8106995884773663 X2: 0,6336458956457467 Y2: 0,8096707818930041 Colour: -16739585
X1: 0,6336458956457467 Y1: 0,8096707818930041 X2: 0,6324579321288957 Y2: 0,8096707818930042 Colour: -16739585
X1: 0,6324579321288957 Y1: 0,8096707818930042 X2: 0,63186395037047 Y2: 0,808641975308642 Colour: -16739585
X1: 0,63186395037047 Y1: 0,808641975308642 X2: 0,6324579321288956 Y2: 0,8076131687242799 Colour: -16739585
X1: 0,6324579321288956 Y1: 0,8076131687242799 X2: 0,6336458956457467 Y2: 0,8076131687242799 Colour: -16739585
X1: 0,6336458956457467 Y1: 0,8076131687242799 X2: 0,6330519138873212 Y2: 0,8065843621399178 Colour: -16739585
X1: 0,6330519138873212 Y1: 0,8065843621399178 X2: 0,6336458956457467 Y2: 0,8055555555555556 Colour: -16739841
X1: 0,6336458956457467 Y1: 0,8055555555555556 X2: 0,6348338591625977 Y2: 0,8055555555555556 Colour: -16739841
X1: 0,6348338591625977 Y1: 0,8055555555555556 X2: 0,6354278409210233 Y2: 0,8065843621399177 Colour: -16739841
X1: 0,6354278409210233 Y1: 0,8065843621399177 X2: 0,6360218226794487 Y2: 0,8055555555555556 Colour: -16739841
X1: 0,6360218226794487 Y1: 0,8055555555555556 X2: 0,6372097861962999 Y2: 0,8055555555555556 Colour: -16739841
X1: 0,6372097861962999 Y1: 0,8055555555555556 X2: 0,6378037679547254 Y2: 0,8065843621399177 Colour: -16739841
X1: 0,6378037679547254 Y1: 0,8065843621399177 X2: 0,6372097861962999 Y2: 0,8076131687242799 Colour: -16739841
X1: 0,6372097861962999 Y1: 0,8076131687242799 X2: 0,638397749713151 Y2: 0,8076131687242798 Colour: -16739841
X1: 0,638397749713151 Y1: 0,8076131687242798 X2: 0,6389917314715765 Y2: 0,808641975308642 Colour: -16740097
X1: 0,6389917314715765 Y1: 0,808641975308642 X2: 0,639585713230002 Y2: 0,8076131687242799 Colour: -16740097
X1: 0,639585713230002 Y1: 0,8076131687242799 X2: 0,640773676746853 Y2: 0,8076131687242798 Colour: -16740097
X1: 0,640773676746853 Y1: 0,8076131687242798 X2: 0,6401796949884275 Y2: 0,8065843621399178 Colour: -16740097
X1: 0,6401796949884275 Y1: 0,8065843621399178 X2: 0,640773676746853 Y2: 0,8055555555555556 Colour: -16740097
X1: 0,640773676746853 Y1: 0,8055555555555556 X2: 0,6419616402637042 Y2: 0,8055555555555556 Colour: -16740097
X1: 0,6419616402637042 Y1: 0,8055555555555556 X2: 0,6425556220221297 Y2: 0,8065843621399177 Colour: -16740097
X1: 0,6425556220221297 Y1: 0,8065843621399177 X2: 0,6431496037805553 Y2: 0,8055555555555556 Colour: -16740097
X1: 0,6431496037805553 Y1: 0,8055555555555556 X2: 0,6443375672974063 Y2: 0,8055555555555556 Colour: -16740353
X1: 0,6443375672974063 Y1: 0,8055555555555556 X2: 0,6437435855389808 Y2: 0,8045267489711935 Colour: -16740353
X1: 0,6437435855389808 Y1: 0,8045267489711935 X2: 0,6443375672974063 Y2: 0,8034979423868313 Colour: -16740353
X1: 0,6443375672974063 Y1: 0,8034979423868313 X2: 0,6431496037805553 Y2: 0,8034979423868314 Colour: -16740353
X1: 0,6431496037805553 Y1: 0,8034979423868314 X2: 0,6425556220221297 Y2: 0,8024691358024691 Colour: -16740353
X1: 0,6425556220221297 Y1: 0,8024691358024691 X2: 0,6431496037805552 Y2: 0,801440329218107 Colour: -16740353
X1: 0,6431496037805552 Y1: 0,801440329218107 X2: 0,6443375672974063 Y2: 0,801440329218107 Colour: -16740353
X1: 0,6443375672974063 Y1: 0,801440329218107 X2: 0,6437435855389808 Y2: 0,8004115226337449 Colour: -16740353
X1: 0,6437435855389808 Y1: 0,8004115226337449 X2: 0,6443375672974063 Y2: 0,7993827160493827 Colour: -16740609
X1: 0,6443375672974063 Y1: 0,7993827160493827 X2: 0,6431496037805552 Y2: 0,7993827160493827 Colour: -16740609
X1: 0,6431496037805552 Y1: 0,7993827160493827 X2: 0,6425556220221297 Y2: 0,7983539094650206 Colour: -16740609
X1: 0,6425556220221297 Y1: 0,7983539094650206 X2: 0,6419616402637041 Y2: 0,7993827160493827 Colour: -16740609
X1: 0,6419616402637041 Y1: 0,7993827160493827 X2: 0,640773676746853 Y2: 0,7993827160493827 Colour: -16740609
X1: 0,640773676746853 Y1: 0,7993827160493827 X2: 0,6401796949884275 Y2: 0,7983539094650206 Colour: -16740609
X1: 0,6401796949884275 Y1: 0,7983539094650206 X2: 0,640773676746853 Y2: 0,7973251028806585 Colour: -16740609
X1: 0,640773676746853 Y1: 0,7973251028806585 X2: 0,639585713230002 Y2: 0,7973251028806585 Colour: -16740609
X1: 0,639585713230002 Y1: 0,7973251028806585 X2: 0,6389917314715765 Y2: 0,7962962962962963 Colour: -16740865
X1: 0,6389917314715765 Y1: 0,7962962962962963 X2: 0,639585713230002 Y2: 0,7952674897119342 Colour: -16740865
X1: 0,639585713230002 Y1: 0,7952674897119342 X2: 0,6407736767468531 Y2: 0,7952674897119342 Colour: -16740865
X1: 0,6407736767468531 Y1: 0,7952674897119342 X2: 0,6401796949884275 Y2: 0,7942386831275721 Colour: -16740865
X1: 0,6401796949884275 Y1: 0,7942386831275721 X2: 0,6407736767468531 Y2: 0,7932098765432098 Colour: -16740865
X1: 0,6407736767468531 Y1: 0,7932098765432098 X2: 0,6419616402637043 Y2: 0,7932098765432098 Colour: -16740865
X1: 0,6419616402637043 Y1: 0,7932098765432098 X2: 0,6425556220221298 Y2: 0,7942386831275721 Colour: -16740865
X1: 0,6425556220221298 Y1: 0,7942386831275721 X2: 0,6431496037805553 Y2: 0,7932098765432098 Colour: -16740865
X1: 0,6431496037805553 Y1: 0,7932098765432098 X2: 0,6443375672974064 Y2: 0,79320987654321 Colour: -16741121
X1: 0,6443375672974064 Y1: 0,79320987654321 X2: 0,6437435855389809 Y2: 0,7921810699588477 Colour: -16741121
X1: 0,6437435855389809 Y1: 0,7921810699588477 X2: 0,6443375672974064 Y2: 0,7911522633744856 Colour: -16741121
X1: 0,6443375672974064 Y1: 0,7911522633744856 X2: 0,6431496037805553 Y2: 0,7911522633744856 Colour: -16741121
X1: 0,6431496037805553 Y1: 0,7911522633744856 X2: 0,6425556220221298 Y2: 0,7901234567901234 Colour: -16741121
X1: 0,6425556220221298 Y1: 0,7901234567901234 X2: 0,6431496037805553 Y2: 0,7890946502057613 Colour: -16741121
X1: 0,6431496037805553 Y1: 0,7890946502057613 X2: 0,6443375672974064 Y2: 0,7890946502057613 Colour: -16741121
X1: 0,6443375672974064 Y1: 0,7890946502057613 X2: 0,6437435855389808 Y2: 0,7880658436213992 Colour: -16741121
X1: 0,6437435855389808 Y1: 0,7880658436213992 X2: 0,6443375672974064 Y2: 0,7870370370370371 Colour: -16741377
X1: 0,6443375672974064 Y1: 0,7870370370370371 X2: 0,6431496037805553 Y2: 0,7870370370370371 Colour: -16741377
X1: 0,6431496037805553 Y1: 0,7870370370370371 X2: 0,6425556220221298 Y2: 0,786008230452675 Colour: -16741377
X1: 0,6425556220221298 Y1: 0,786008230452675 X2: 0,6419616402637043 Y2: 0,7870370370370371 Colour: -16741377
X1: 0,6419616402637043 Y1: 0,7870370370370371 X2: 0,6407736767468531 Y2: 0,7870370370370371 Colour: -16741377
X1: 0,6407736767468531 Y1: 0,7870370370370371 X2: 0,6401796949884276 Y2: 0,786008230452675 Colour: -16741377
X1: 0,6401796949884276 Y1: 0,786008230452675 X2: 0,6407736767468531 Y2: 0,7849794238683129 Colour: -16741377
X1: 0,6407736767468531 Y1: 0,7849794238683129 X2: 0,6395857132300021 Y2: 0,7849794238683128 Colour: -16741377
X1: 0,6395857132300021 Y1: 0,7849794238683128 X2: 0,6389917314715766 Y2: 0,7839506172839507 Colour: -16741633
X1: 0,6389917314715766 Y1: 0,7839506172839507 X2: 0,6383977497131511 Y2: 0,7849794238683128 Colour: -16741633
X1: 0,6383977497131511 Y1: 0,7849794238683128 X2: 0,6372097861963 Y2: 0,7849794238683128 Colour: -16741633
X1: 0,6372097861963 Y1: 0,7849794238683128 X2: 0,6378037679547255 Y2: 0,7860082304526749 Colour: -16741633
X1: 0,6378037679547255 Y1: 0,7860082304526749 X2: 0,6372097861963 Y2: 0,787037037037037 Colour: -16741633
X1: 0,6372097861963 Y1: 0,787037037037037 X2: 0,6360218226794488 Y2: 0,787037037037037 Colour: -16741633
X1: 0,6360218226794488 Y1: 0,787037037037037 X2: 0,6354278409210233 Y2: 0,7860082304526749 Colour: -16741633
X1: 0,6354278409210233 Y1: 0,7860082304526749 X2: 0,6348338591625977 Y2: 0,787037037037037 Colour: -16741633
X1: 0,6348338591625977 Y1: 0,787037037037037 X2: 0,6336458956457467 Y2: 0,787037037037037 Colour: -16741889
X1: 0,6336458956457467 Y1: 0,787037037037037 X2: 0,6330519138873212 Y2: 0,7860082304526749 Colour: -16741889
X1: 0,6330519138873212 Y1: 0,7860082304526749 X2: 0,6336458956457467 Y2: 0,7849794238683127 Colour: -16741889
X1: 0,6336458956457467 Y1: 0,7849794238683127 X2: 0,6324579321288957 Y2: 0,7849794238683128 Colour: -16741889
X1: 0,6324579321288957 Y1: 0,7849794238683128 X2: 0,63186395037047 Y2: 0,7839506172839505 Colour: -16741889
X1: 0,63186395037047 Y1: 0,7839506172839505 X2: 0,6324579321288956 Y2: 0,7829218106995884 Colour: -16741889
X1: 0,6324579321288956 Y1: 0,7829218106995884 X2: 0,6336458956457467 Y2: 0,7829218106995884 Colour: -16741889
X1: 0,6336458956457467 Y1: 0,7829218106995884 X2: 0,6330519138873212 Y2: 0,7818930041152263 Colour: -16741889
X1: 0,6330519138873212 Y1: 0,7818930041152263 X2: 0,6336458956457467 Y2: 0,7808641975308641 Colour: -16742145
X1: 0,6336458956457467 Y1: 0,7808641975308641 X2: 0,6324579321288956 Y2: 0,7808641975308641 Colour: -16742145
X1: 0,6324579321288956 Y1: 0,7808641975308641 X2: 0,63186395037047 Y2: 0,779835390946502 Colour: -16742145
X1: 0,63186395037047 Y1: 0,779835390946502 X2: 0,6312699686120444 Y2: 0,7808641975308641 Colour: -16742145
X1: 0,6312699686120444 Y1: 0,7808641975308641 X2: 0,6300820050951934 Y2: 0,7808641975308641 Colour: -16742145
X1: 0,6300820050951934 Y1: 0,7808641975308641 X2: 0,6294880233367679 Y2: 0,779835390946502 Colour: -16742145
X1: 0,6294880233367679 Y1: 0,779835390946502 X2: 0,6300820050951934 Y2: 0,7788065843621399 Colour: -16742145
X1: 0,6300820050951934 Y1: 0,7788065843621399 X2: 0,6288940415783424 Y2: 0,7788065843621399 Colour: -16742145
X1: 0,6288940415783424 Y1: 0,7788065843621399 X2: 0,6283000598199169 Y2: 0,7777777777777777 Colour: -16742401
X1: 0,6283000598199169 Y1: 0,7777777777777777 X2: 0,6288940415783424 Y2: 0,7767489711934156 Colour: -16742401
X1: 0,6288940415783424 Y1: 0,7767489711934156 X2: 0,6300820050951935 Y2: 0,7767489711934156 Colour: -16742401
X1: 0,6300820050951935 Y1: 0,7767489711934156 X2: 0,6294880233367679 Y2: 0,7757201646090535 Colour: -16742401
X1: 0,6294880233367679 Y1: 0,7757201646090535 X2: 0,6300820050951935 Y2: 0,7746913580246912 Colour: -16742401
X1: 0,6300820050951935 Y1: 0,7746913580246912 X2: 0,6312699686120445 Y2: 0,7746913580246912 Colour: -16742401
X1: 0,6312699686120445 Y1: 0,7746913580246912 X2: 0,6318639503704702 Y2: 0,7757201646090534 Colour: -16742401
X1: 0,6318639503704702 Y1: 0,7757201646090534 X2: 0,6324579321288957 Y2: 0,7746913580246912 Colour: -16742401
X1: 0,6324579321288957 Y1: 0,7746913580246912 X2: 0,6336458956457467 Y2: 0,7746913580246912 Colour: -16742657
X1: 0,6336458956457467 Y1: 0,7746913580246912 X2: 0,6330519138873212 Y2: 0,7736625514403291 Colour: -16742657
X1: 0,6330519138873212 Y1: 0,7736625514403291 X2: 0,6336458956457467 Y2: 0,772633744855967 Colour: -16742657
X1: 0,6336458956457467 Y1: 0,772633744855967 X2: 0,6324579321288957 Y2: 0,772633744855967 Colour: -16742657
X1: 0,6324579321288957 Y1: 0,772633744855967 X2: 0,6318639503704702 Y2: 0,7716049382716048 Colour: -16742657
X1: 0,6318639503704702 Y1: 0,7716049382716048 X2: 0,6324579321288957 Y2: 0,7705761316872427 Colour: -16742657
X1: 0,6324579321288957 Y1: 0,7705761316872427 X2: 0,6336458956457467 Y2: 0,7705761316872427 Colour: -16742657
X1: 0,6336458956457467 Y1: 0,7705761316872427 X2: 0,6330519138873212 Y2: 0,7695473251028806 Colour: -16742657
X1: 0,6330519138873212 Y1: 0,7695473251028806 X2: 0,6336458956457467 Y2: 0,7685185185185185 Colour: -16742913
X1: 0,6336458956457467 Y1: 0,7685185185185185 X2: 0,6348338591625978 Y2: 0,7685185185185185 Colour: -16742913
X1: 0,6348338591625978 Y1: 0,7685185185185185 X2: 0,6354278409210233 Y2: 0,7695473251028806 Colour: -16742913
X1: 0,6354278409210233 Y1: 0,7695473251028806 X2: 0,636021822679449 Y2: 0,7685185185185185 Colour: -16742913
X1: 0,636021822679449 Y1: 0,7685185185185185 X2: 0,6372097861963 Y2: 0,7685185185185185 Colour: -16742913
X1: 0,6372097861963 Y1: 0,7685185185185185 X2: 0,6378037679547255 Y2: 0,7695473251028806 Colour: -16742913
X1: 0,6378037679547255 Y1: 0,7695473251028806 X2: 0,6372097861963 Y2: 0,7705761316872428 Colour: -16742913
X1: 0,6372097861963 Y1: 0,7705761316872428 X2: 0,638397749713151 Y2: 0,7705761316872428 Colour: -16742913
X1: 0,638397749713151 Y1: 0,7705761316872428 X2: 0,6389917314715766 Y2: 0,7716049382716049 Colour: -16743169
X1: 0,6389917314715766 Y1: 0,7716049382716049 X2: 0,6395857132300021 Y2: 0,7705761316872428 Colour: -16743169
X1: 0,6395857132300021 Y1: 0,7705761316872428 X2: 0,6407736767468533 Y2: 0,7705761316872428 Colour: -16743169
X1: 0,6407736767468533 Y1: 0,7705761316872428 X2: 0,6401796949884277 Y2: 0,7695473251028806 Colour: -16743169
X1: 0,6401796949884277 Y1: 0,7695473251028806 X2: 0,6407736767468533 Y2: 0,7685185185185185 Colour: -16743169
X1: 0,6407736767468533 Y1: 0,7685185185185185 X2: 0,6419616402637043 Y2: 0,7685185185185185 Colour: -16743169
X1: 0,6419616402637043 Y1: 0,7685185185185185 X2: 0,6425556220221299 Y2: 0,7695473251028806 Colour: -16743169
X1: 0,6425556220221299 Y1: 0,7695473251028806 X2: 0,6431496037805553 Y2: 0,7685185185185185 Colour: -16743169
X1: 0,6431496037805553 Y1: 0,7685185185185185 X2: 0,6443375672974064 Y2: 0,7685185185185185 Colour: -16743425
X1: 0,6443375672974064 Y1: 0,7685185185185185 X2: 0,6437435855389809 Y2: 0,7674897119341564 Colour: -16743425
X1: 0,6437435855389809 Y1: 0,7674897119341564 X2: 0,6443375672974064 Y2: 0,7664609053497942 Colour: -16743425
X1: 0,6443375672974064 Y1: 0,7664609053497942 X2: 0,6431496037805553 Y2: 0,7664609053497942 Colour: -16743425
X1: 0,6431496037805553 Y1: 0,7664609053497942 X2: 0,6425556220221298 Y2: 0,7654320987654321 Colour: -16743425
X1: 0,6425556220221298 Y1: 0,7654320987654321 X2: 0,6431496037805553 Y2: 0,76440329218107 Colour: -16743425
X1: 0,6431496037805553 Y1: 0,76440329218107 X2: 0,6443375672974064 Y2: 0,76440329218107 Colour: -16743425
X1: 0,6443375672974064 Y1: 0,76440329218107 X2: 0,6437435855389808 Y2: 0,7633744855967077 Colour: -16743425
X1: 0,6437435855389808 Y1: 0,7633744855967077 X2: 0,6443375672974064 Y2: 0,7623456790123456 Colour: -16743681
X1: 0,6443375672974064 Y1: 0,7623456790123456 X2: 0,6431496037805553 Y2: 0,7623456790123456 Colour: -16743681
X1: 0,6431496037805553 Y1: 0,7623456790123456 X2: 0,6425556220221298 Y2: 0,7613168724279835 Colour: -16743681
X1: 0,6425556220221298 Y1: 0,7613168724279835 X2: 0,6419616402637043 Y2: 0,7623456790123457 Colour: -16743681
X1: 0,6419616402637043 Y1: 0,7623456790123457 X2: 0,6407736767468531 Y2: 0,7623456790123457 Colour: -16743681
X1: 0,6407736767468531 Y1: 0,7623456790123457 X2: 0,6401796949884276 Y2: 0,7613168724279836 Colour: -16743681
X1: 0,6401796949884276 Y1: 0,7613168724279836 X2: 0,6407736767468531 Y2: 0,7602880658436214 Colour: -16743681
X1: 0,6407736767468531 Y1: 0,7602880658436214 X2: 0,639585713230002 Y2: 0,7602880658436215 Colour: -16743681
X1: 0,639585713230002 Y1: 0,7602880658436215 X2: 0,6389917314715765 Y2: 0,7592592592592593 Colour: -16743937
X1: 0,6389917314715765 Y1: 0,7592592592592593 X2: 0,639585713230002 Y2: 0,7582304526748972 Colour: -16743937
X1: 0,639585713230002 Y1: 0,7582304526748972 X2: 0,6407736767468531 Y2: 0,7582304526748972 Colour: -16743937
X1: 0,6407736767468531 Y1: 0,7582304526748972 X2: 0,6401796949884275 Y2: 0,7572016460905351 Colour: -16743937
X1: 0,6401796949884275 Y1: 0,7572016460905351 X2: 0,6407736767468531 Y2: 0,7561728395061729 Colour: -16743937
X1: 0,6407736767468531 Y1: 0,7561728395061729 X2: 0,6419616402637043 Y2: 0,7561728395061729 Colour: -16743937
X1: 0,6419616402637043 Y1: 0,7561728395061729 X2: 0,6425556220221298 Y2: 0,757201646090535 Colour: -16743937
X1: 0,6425556220221298 Y1: 0,757201646090535 X2: 0,6431496037805553 Y2: 0,7561728395061729 Colour: -16743937
X1: 0,6431496037805553 Y1: 0,7561728395061729 X2: 0,6443375672974064 Y2: 0,7561728395061729 Colour: -16744193
X1: 0,6443375672974064 Y1: 0,7561728395061729 X2: 0,6437435855389809 Y2: 0,7551440329218108 Colour: -16744193
X1: 0,6437435855389809 Y1: 0,7551440329218108 X2: 0,6443375672974064 Y2: 0,7541152263374485 Colour: -16744193
X1: 0,6443375672974064 Y1: 0,7541152263374485 X2: 0,6431496037805553 Y2: 0,7541152263374487 Colour: -16744193
X1: 0,6431496037805553 Y1: 0,7541152263374487 X2: 0,6425556220221298 Y2: 0,7530864197530864 Colour: -16744193
X1: 0,6425556220221298 Y1: 0,7530864197530864 X2: 0,6431496037805553 Y2: 0,7520576131687243 Colour: -16744193
X1: 0,6431496037805553 Y1: 0,7520576131687243 X2: 0,6443375672974064 Y2: 0,7520576131687243 Colour: -16744193
X1: 0,6443375672974064 Y1: 0,7520576131687243 X2: 0,6437435855389808 Y2: 0,7510288065843622 Colour: -16744193
X1: 0,6437435855389808 Y1: 0,7510288065843622 X2: 0,6443375672974064 Y2: 0,75 Colour: -16744193
X1: 0,6443375672974064 Y1: 0,75 X2: 0,6455255308142576 Y2: 0,75 Colour: -16744449
X1: 0,6455255308142576 Y1: 0,75 X2: 0,6461195125726831 Y2: 0,7510288065843621 Colour: -16744449
X1: 0,6461195125726831 Y1: 0,7510288065843621 X2: 0,6467134943311086 Y2: 0,75 Colour: -16744449
X1: 0,6467134943311086 Y1: 0,75 X2: 0,6479014578479597 Y2: 0,75 Colour: -16744449
X1: 0,6479014578479597 Y1: 0,75 X2: 0,6484954396063852 Y2: 0,7510288065843621 Colour: -16744449
X1: 0,6484954396063852 Y1: 0,7510288065843621 X2: 0,6479014578479597 Y2: 0,7520576131687243 Colour: -16744449
X1: 0,6479014578479597 Y1: 0,7520576131687243 X2: 0,6490894213648108 Y2: 0,7520576131687242 Colour: -16744449
X1: 0,6490894213648108 Y1: 0,7520576131687242 X2: 0,6496834031232364 Y2: 0,7530864197530864 Colour: -16744449
X1: 0,6496834031232364 Y1: 0,7530864197530864 X2: 0,6502773848816619 Y2: 0,7520576131687243 Colour: -16744705
X1: 0,6502773848816619 Y1: 0,7520576131687243 X2: 0,6514653483985129 Y2: 0,7520576131687242 Colour: -16744705
X1: 0,6514653483985129 Y1: 0,7520576131687242 X2: 0,6508713666400874 Y2: 0,7510288065843622 Colour: -16744705
X1: 0,6508713666400874 Y1: 0,7510288065843622 X2: 0,6514653483985129 Y2: 0,75 Colour: -16744705
X1: 0,6514653483985129 Y1: 0,75 X2: 0,652653311915364 Y2: 0,75 Colour: -16744705
X1: 0,652653311915364 Y1: 0,75 X2: 0,6532472936737895 Y2: 0,7510288065843621 Colour: -16744705
X1: 0,6532472936737895 Y1: 0,7510288065843621 X2: 0,6538412754322152 Y2: 0,75 Colour: -16744705
X1: 0,6538412754322152 Y1: 0,75 X2: 0,6550292389490662 Y2: 0,75 Colour: -16744705
X1: 0,6550292389490662 Y1: 0,75 X2: 0,6556232207074917 Y2: 0,7510288065843621 Colour: -16744961
X1: 0,6556232207074917 Y1: 0,7510288065843621 X2: 0,6550292389490662 Y2: 0,7520576131687243 Colour: -16744961
X1: 0,6550292389490662 Y1: 0,7520576131687243 X2: 0,6562172024659172 Y2: 0,7520576131687242 Colour: -16744961
X1: 0,6562172024659172 Y1: 0,7520576131687242 X2: 0,6568111842243428 Y2: 0,7530864197530864 Colour: -16744961
X1: 0,6568111842243428 Y1: 0,7530864197530864 X2: 0,6562172024659173 Y2: 0,7541152263374485 Colour: -16744961
X1: 0,6562172024659173 Y1: 0,7541152263374485 X2: 0,6550292389490662 Y2: 0,7541152263374485 Colour: -16744961
X1: 0,6550292389490662 Y1: 0,7541152263374485 X2: 0,6556232207074917 Y2: 0,7551440329218106 Colour: -16744961
X1: 0,6556232207074917 Y1: 0,7551440329218106 X2: 0,6550292389490662 Y2: 0,7561728395061729 Colour: -16744961
X1: 0,6550292389490662 Y1: 0,7561728395061729 X2: 0,6562172024659173 Y2: 0,7561728395061729 Colour: -16745217
X1: 0,6562172024659173 Y1: 0,7561728395061729 X2: 0,6568111842243428 Y2: 0,757201646090535 Colour: -16745217
X1: 0,6568111842243428 Y1: 0,757201646090535 X2: 0,6574051659827684 Y2: 0,7561728395061729 Colour: -16745217
X1: 0,6574051659827684 Y1: 0,7561728395061729 X2: 0,6585931294996195 Y2: 0,7561728395061729 Colour: -16745217
X1: 0,6585931294996195 Y1: 0,7561728395061729 X2: 0,659187111258045 Y2: 0,757201646090535 Colour: -16745217
X1: 0,659187111258045 Y1: 0,757201646090535 X2: 0,6585931294996195 Y2: 0,7582304526748971 Colour: -16745217
X1: 0,6585931294996195 Y1: 0,7582304526748971 X2: 0,6597810930164705 Y2: 0,7582304526748971 Colour: -16745217
X1: 0,6597810930164705 Y1: 0,7582304526748971 X2: 0,660375074774896 Y2: 0,7592592592592593 Colour: -16745217
X1: 0,660375074774896 Y1: 0,7592592592592593 X2: 0,6609690565333215 Y2: 0,7582304526748972 Colour: -16745473
X1: 0,6609690565333215 Y1: 0,7582304526748972 X2: 0,6621570200501726 Y2: 0,7582304526748972 Colour: -16745473
X1: 0,6621570200501726 Y1: 0,7582304526748972 X2: 0,661563038291747 Y2: 0,7572016460905351 Colour: -16745473
X1: 0,661563038291747 Y1: 0,7572016460905351 X2: 0,6621570200501726 Y2: 0,7561728395061729 Colour: -16745473
X1: 0,6621570200501726 Y1: 0,7561728395061729 X2: 0,6633449835670238 Y2: 0,7561728395061729 Colour: -16745473
X1: 0,6633449835670238 Y1: 0,7561728395061729 X2: 0,6639389653254493 Y2: 0,757201646090535 Colour: -16745473
X1: 0,6639389653254493 Y1: 0,757201646090535 X2: 0,6645329470838748 Y2: 0,7561728395061729 Colour: -16745473
X1: 0,6645329470838748 Y1: 0,7561728395061729 X2: 0,6657209106007259 Y2: 0,7561728395061729 Colour: -16745473
X1: 0,6657209106007259 Y1: 0,7561728395061729 X2: 0,6651269288423004 Y2: 0,7551440329218108 Colour: -16745729
X1: 0,6651269288423004 Y1: 0,7551440329218108 X2: 0,6657209106007259 Y2: 0,7541152263374485 Colour: -16745729
X1: 0,6657209106007259 Y1: 0,7541152263374485 X2: 0,6645329470838748 Y2: 0,7541152263374487 Colour: -16745729
X1: 0,6645329470838748 Y1: 0,7541152263374487 X2: 0,6639389653254493 Y2: 0,7530864197530864 Colour: -16745729
X1: 0,6639389653254493 Y1: 0,7530864197530864 X2: 0,6645329470838748 Y2: 0,7520576131687243 Colour: -16745729
X1: 0,6645329470838748 Y1: 0,7520576131687243 X2: 0,6657209106007259 Y2: 0,7520576131687243 Colour: -16745729
X1: 0,6657209106007259 Y1: 0,7520576131687243 X2: 0,6651269288423003 Y2: 0,7510288065843622 Colour: -16745729
X1: 0,6651269288423003 Y1: 0,7510288065843622 X2: 0,6657209106007259 Y2: 0,75 Colour: -16745729
X1: 0,6657209106007259 Y1: 0,75 X2: 0,666908874117577 Y2: 0,75 Colour: -16745985
X1: 0,666908874117577 Y1: 0,75 X2: 0,6675028558760026 Y2: 0,7510288065843621 Colour: -16745985
X1: 0,6675028558760026 Y1: 0,7510288065843621 X2: 0,6680968376344281 Y2: 0,75 Colour: -16745985
X1: 0,6680968376344281 Y1: 0,75 X2: 0,6692848011512792 Y2: 0,75 Colour: -16745985
X1: 0,6692848011512792 Y1: 0,75 X2: 0,6698787829097047 Y2: 0,7510288065843621 Colour: -16745985
X1: 0,6698787829097047 Y1: 0,7510288065843621 X2: 0,6692848011512792 Y2: 0,7520576131687243 Colour: -16745985
X1: 0,6692848011512792 Y1: 0,7520576131687243 X2: 0,6704727646681303 Y2: 0,7520576131687242 Colour: -16745985
X1: 0,6704727646681303 Y1: 0,7520576131687242 X2: 0,6710667464265558 Y2: 0,7530864197530864 Colour: -16745985
